ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODQ1NTU=,2025-06-11T20:33:09+00:00,LBAND,255.56959222429902,10.389903139741167,6.299371234552135e-05,59000.0,1.005,0.211,383.527648925781,0.871,-0.717214,0.12,0.1086819556451613
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwNw==,2020-03-01T02:43:18+00:00,LBAND,258.5571194018685,10.390580654801651,2.937270108107857e-05,59000.0,0.7447,0.087,653.987548828125,1.572,-0.71229,0.08,0.090301513671875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyNw==,2020-03-06T06:32:10+00:00,LBAND,905.5769719626161,10.390578500265441,1.832019643218606e-05,59000.0,0.9526,0.079,953.489868164062,1.275,-0.769251,0.06,0.09809221540178571
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODM5MzQ=,2025-05-15T01:59:27+00:00,LBAND,255.56959222429902,10.390077325759039,2.110203738178974e-05,59000.0,1.2383,0.087,1216.07763671875,2.759,-0.540416,0.05,0.10694934475806452
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ1NTk=,2024-03-19T05:04:02+00:00,LBAND,255.569592224299,10.390178800724701,2.235439716271376e-05,59000.0,0.5343,0.12,517.053894042969,1.34,-1.14158,0.06,0.12622857862903225
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzczODE=,2024-07-24T23:20:28+00:00,LBAND,255.56959222429902,10.39025483722238,0.00010698348022386316,59000.0,1.8682,0.275,393.333892822266,0.924,-0.799287,0.15,0.10159400201612903
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3Nw==,2020-08-12T22:32:47+00:00,LBAND,254.87166684112083,10.390860295771446,2.461767249711466e-05,59000.0,0.6866,0.104,616.913696289062,1.628,-0.861353,0.06,0.09242691532258064
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgwNzg=,2025-10-25T18:56:34+00:00,LBAND,1023.5648741682242,10.390199078494057,1.452780028441384e-05,59000.0,0.5622,0.07,889.041625976562,1.045,-2.1212,0.06,0.10160094734251969
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MTE=,2025-10-20T15:31:14+00:00,LBAND,1023.4874903925232,10.390195289197985,2.093270407068965e-05,59000.0,1.6559,0.057,1700.64038085938,2.116,-3.10947,0.06,0.11375030757874016
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg0Mjk=,2025-10-28T15:05:38+00:00,LBAND,1023.5648741682243,10.390193631290055,2.570948683309347e-05,59000.0,2.2362,0.118,994.476867675781,1.279,-3.29352,0.06,0.11688761072834646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg0MzE=,2025-10-28T15:39:54+00:00,LBAND,1023.4874903925232,10.390234009451154,3.260235607195339e-05,59000.0,2.4671,0.17,721.885375976562,0.98,-3.51937,0.06,0.1229007750984252
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4NzM=,2025-10-13T19:36:44+00:00,LBAND,511.54544927102796,10.390171252652728,2.050210151799744e-05,59000.0,1.3819,0.054,1974.05004882812,3.002,-1.66251,0.06,0.09240141369047619
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjQ=,2025-10-20T12:39:54+00:00,LBAND,1023.5648741682243,10.3901906145232,1.779296612352019e-05,59000.0,1.3699,0.069,1249.48046875,1.558,-3.00375,0.05,0.11391947588582677
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjU=,2025-10-20T12:57:02+00:00,LBAND,1023.5648741682242,10.39022030192952,1.513913884811937e-05,59000.0,1.1916,0.066,1116.18872070312,1.52,-2.99301,0.05,0.10302349901574803
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg2NjA=,2025-11-11T12:20:48+00:00,LBAND,255.56959222429902,10.390131181269693,8.967291893841534e-05,59000.0,1.2092,0.212,430.813415527344,1.201,-2.61903,0.15,0.09602864583333333
