designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 2678586419592448,2678586419592448,47.757291811493594,3.6951160797952203,6.451105594596438,5.708860517317532,-23.117895221272203,2.4501479,16.252323,2.7150755,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3464.8374,4.8259,-0.1189,151.1778,1.0178,0.6594,0.4173
Gaia DR3 2700026896324992,2700026896324992,47.66687104816062,3.991821984592308,6.860207194588526,2.276760787789945,10.85183940672828,0.9486894,14.2767315,2.0477047,15.7140665,VARIABLE,0,true,true,false,true,false,true,true,3827.1416,4.5944,-0.3994,144.4254,0.5982,0.4178,0.2357
Gaia DR3 2850556910080768,2850556910080768,49.60999095301385,3.941540798391288,11.2554804153632,17.441667762140057,-21.063846074469243,1.0776384,13.768504,2.0994177,-14.047617,VARIABLE,0,true,true,false,true,false,true,true,3802.72,4.7627,-0.2217,89.0777,0.6183,0.429,0.2444
Gaia DR3 2882374027764096,2882374027764096,49.47892548871475,4.341005026153574,8.54484397865843,38.90138102575308,-25.880054776068505,1.0305376,17.832926,3.2400608,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3108.3257,5.0452,-0.1862,122.6729,0.8961,0.5393,0.3814
Gaia DR3 2974041514546688,2974041514546688,49.793196987779204,4.415890671105764,5.010931126947449,5.199450206628505,2.465644292117705,0.98973674,20.76379,1.3442287,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3195146431127808,3195146431127808,48.16348707903327,4.9165488200621725,8.657048532699655,141.15936650795908,6.088042806821807,0.9289144,18.696384,3.5381012,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2877.4543,5.1084,-0.1292,122.8312,0.3452,0.1963,0.1541
Gaia DR3 3264763556107008,3264763556107008,49.165933640252725,5.157540600886354,5.508804532830356,-10.090594615669485,-20.863811122442428,1.0831397,17.102028,2.7961931,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3349.9126,4.9154,-0.158,177.3129,0.8562,0.5455,0.3555
Gaia DR3 3286027938975744,3286027938975744,49.71837225130991,5.370140178092018,8.28037240628161,34.56162018063826,-68.62446792106236,0.9520691,10.796002,0.928133,21.563879,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5436.9805,4.5358,-0.0304,120.1534,0.0689,0.0566,0.0301
Gaia DR3 3292388785740032,3292388785740032,49.495560283968835,5.364022565557741,8.124629955064615,33.149433322801066,-65.67176640556784,1.6335999,17.311287,3.0220833,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3228.4714,4.9959,-0.1833,129.7666,1.0239,0.6334,0.4281
Gaia DR3 3394402849003392,3394402849003392,46.54263601157167,3.9598455122611846,15.92061075569919,139.79561548284934,0.8251359877987765,1.1516502,14.128865,2.425418,13.4359665,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3230.1929,4.3656,-0.7872,63.4313,0.1436,0.0943,0.057
Gaia DR3 3427422557561472,3427422557561472,46.83230526474926,4.192448794212353,5.067548844700245,12.309456355390882,-18.823346980187406,1.0084889,16.276361,2.36693,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3573.5088,4.7737,-0.4998,193.4516,0.7227,0.4849,0.2904
Gaia DR3 3499165691234176,3499165691234176,46.58109276776462,4.54029092203586,5.902807931695925,-9.514236048986316,-27.13545852900296,1.0458769,14.587806,1.9329166,-29.58106,VARIABLE,0,true,true,false,true,false,true,true,3981.7483,4.706,-0.0521,170.5736,0.5867,0.416,0.2295
Gaia DR3 3552315911042688,3552315911042688,47.12391073395554,4.7078589103682225,5.251938601172951,-14.02243151226238,-0.29283708243971507,1.1291956,13.086616,1.2489939,-9.97713,VARIABLE,0,false,false,false,true,false,true,true,4710.206,4.5993,-0.2929,191.3789,0.1515,0.1182,0.0627
Gaia DR3 3626807824021504,3626807824021504,47.22287037606857,4.912254264138191,5.5991716200043165,-5.442171303675554,-10.404557961566804,1.057281,17.837137,3.0205154,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3256.2285,5.0206,-0.3225,171.3748,0.7598,0.4772,0.3167
Gaia DR3 3806891507648768,3806891507648768,46.38063238659681,4.9747006105353195,6.695906709759876,-45.02810601231434,-85.00773399832008,0.969109,18.782925,3.1546974,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3011.229,5.158,-0.4785,152.5104,0.1399,0.0834,0.0606
Gaia DR3 7116761616256,7116761616256,45.00007264077654,0.21414548618018905,5.184996864123468,45.32601594189919,-52.86973884377273,1.6664922,16.743837,2.8386421,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3431.9377,4.8043,0.0664,190.3634,1.0512,0.6715,0.4388
Gaia DR3 70476119170048,70476119170048,44.64433851075802,0.32525499476041336,5.036105469468288,3.885885931472048,-24.718953691527506,0.8642254,11.763706,0.9332552,-55.511642,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5506.7793,4.5033,-0.0799,196.2464,0.1471,0.1213,0.0647
Gaia DR3 142730353190144,142730353190144,45.66760662681012,0.7120875837207579,5.218789095810842,82.34004679166551,12.88177637394337,1.259703,11.395856,0.85133266,-11.896473,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5718.395,4.4244,-0.3678,185.4118,0.1394,0.1167,0.0629
Gaia DR3 171802987435264,171802987435264,45.59401953165365,1.0022692965680413,6.385817935702649,13.548788943675252,-9.80008903397064,1.1045922,15.058532,2.2164078,13.576542,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 308623465137024,308623465137024,44.34876905076831,0.9717162255611037,6.911522929699715,-46.20752936801209,-47.13701090635434,0.6350143,15.857754,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 308623465731200,308623465731200,44.34829908319261,0.9716183349243747,7.162215898000117,-46.425015841923894,-46.72009824398071,0.96640575,10.541567,0.91498756,-2.1373036,NOT_AVAILABLE,0,false,false,true,false,false,true,true,5563.0527,4.4205,0.349,138.6683,0.0787,0.0649,0.0343
Gaia DR3 331434036608640,331434036608640,44.681031841182765,1.2052295747650703,5.581183412710806,69.98440608592844,-41.57842517218239,1.01975,17.900642,2.9890766,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3052.7158,4.6198,-0.5663,178.426,0.4912,0.3037,0.2004
Gaia DR3 379778188331392,379778188331392,43.910471492380104,1.2931110305167637,8.979497281593938,23.83308664167823,-75.11557731927464,1.0500256,18.895716,3.4442616,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 408502929977984,408502929977984,44.22652801977991,1.5109985779268402,5.554801356595128,21.385136962289256,-10.592502246693137,1.0707748,20.18877,2.7464504,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 448566384512512,448566384512512,44.817830945770744,1.634414316689058,5.569521985974514,26.332953819368505,-1.0593901440801552,0.9019593,11.841815,0.9625473,16.842033,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5405.1665,4.5931,-0.0571,177.141,0.1268,0.1039,0.0553
Gaia DR3 513579305007872,513579305007872,44.52340281291421,1.783045676993521,6.744634404992945,-60.63591540165257,-73.20544532698102,1.1423732,15.166936,2.1946,-26.314697,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3727.5627,4.789,-0.2342,148.4795,0.6444,0.4419,0.2566
Gaia DR3 610984867779072,610984867779072,47.031743595190086,1.835102796121509,5.691411239246976,-48.95586317568114,-47.23197177762365,0.98890597,16.694557,2.5885363,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3469.9827,4.9109,-0.28,175.0952,0.7882,0.5162,0.322
Gaia DR3 674893981707648,674893981707648,46.280311681058606,1.9762505243483515,5.998464146571991,0.428216688219912,-0.32332516172956055,0.9513525,19.090458,3.2028332,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 708364661917952,708364661917952,47.006308970039235,1.8903642305437585,5.356812059428898,24.226210762790892,-19.646888587337273,0.92683625,16.05451,2.767642,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3388.9622,4.4816,-0.3796,185.0207,0.9157,0.5885,0.3814
Gaia DR3 780691911138816,780691911138816,46.77243553812111,2.261634737325701,5.958363588527915,84.40775764242065,-30.224306993381873,1.0891306,15.937115,2.4994001,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3457.953,4.59,-0.5584,169.0919,0.6782,0.4468,0.2777
Gaia DR3 808725162775552,808725162775552,46.76587590603916,2.6357925206977826,7.064036982526593,27.4584040531844,-6.7865759012334586,1.4414383,15.917743,2.6918402,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3454.5452,4.8162,-0.0791,138.2884,0.8848,0.5736,0.3649
Gaia DR3 824294419098240,824294419098240,47.21004076641403,2.729454974697321,12.909211444175952,4.891285160209522,-92.90611491580687,1.2732711,14.395027,2.596754,-7.031161,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 825806247584896,825806247584896,47.230843188741865,2.7395642266297453,9.696388904509119,68.89811633380553,16.738809889441622,1.5354903,9.655208,0.83539295,35.384247,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5589.649,4.3454,-0.4176,102.4924,0.003,0.0025,0.0014
Gaia DR3 953040358690688,953040358690688,45.82574602563792,2.5351063731976717,5.891430752692595,26.078818263089346,-6.591080178072174,0.9256794,15.92806,2.6840801,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3517.2666,4.7497,0.1389,167.2538,0.9169,0.5938,0.3844
Gaia DR3 963760597056896,963760597056896,45.84489039120987,2.6689963825091785,5.605103947861223,2.122049460576142,-21.216418461421792,1.1317266,14.6574335,1.9817705,2.8000011,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3944.2585,4.6638,-0.006,179.0858,0.5928,0.418,0.2325
Gaia DR3 1187884875458304,1187884875458304,43.941136424970466,1.8348654825812272,5.623320853381523,-22.85661666091399,-60.65445408289582,0.9594923,17.58764,2.9492073,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,3183.4478,4.9397,0.0616,186.628,0.519,0.3197,0.2243
Gaia DR3 1314367367416832,1314367367416832,44.877921598135664,2.402337666173764,5.024055394673691,-1.0220422977907617,-42.52819273774507,1.006954,14.829082,1.9321537,8.944605,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4032.9294,4.694,0.0068,198.4826,0.6717,0.4777,0.2618
Gaia DR3 1380406784501632,1380406784501632,44.249566800487806,2.6419797624972228,8.161636623159952,-78.50363078109895,-56.4844759557117,1.0243461,14.78486,2.2084084,11.845079,VARIABLE,0,true,true,false,true,false,true,true,3679.8813,4.7466,-0.3943,122.2779,0.6143,0.4198,0.2454
Gaia DR3 1428922734743168,1428922734743168,42.803030789452706,2.122903178257777,7.822550850676836,-24.21787426345702,-8.547929375764685,1.1895598,20.549896,2.6388798,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1513241533088384,1513241533088384,42.89054790735113,2.425348170878632,11.832431513424421,87.83643253493311,21.422893120013544,1.0444759,15.680674,2.894413,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 1564678061440128,1564678061440128,43.71148894358496,2.746470791509567,10.635563175636374,76.45376544524322,-4.298839587707045,1.0860846,11.449262,1.3409176,17.383224,VARIABLE,0,true,true,false,true,false,true,true,4682.449,4.6222,0.518,93.437,0.2082,0.1599,0.0832
Gaia DR3 1631713910961920,1631713910961920,43.346394127275175,2.9309968714295733,7.3572406282324065,53.80648750075073,-31.42239866806425,8.769534,11.415894,1.3364553,9.164371,NOT_AVAILABLE,1,true,true,false,false,false,true,true,4463.2285,4.2389,-0.1371,141.839,0.0554,0.0424,0.0224
Gaia DR3 1713795030651904,1713795030651904,44.882036962715326,2.7646451649117645,11.19292035408835,37.339472809886765,-47.52423172249997,0.9152024,17.361609,3.4973412,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 1743000808216320,1743000808216320,45.10456694653876,2.9042785609486246,8.456994300187338,29.89899715192888,94.09646041222076,1.1390718,9.690047,0.76559925,29.419521,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5826.376,4.3325,-0.2968,117.5763,0.002,0.0017,9.0E-4
Gaia DR3 1843503042736512,1843503042736512,45.86566974330933,3.287561786346265,10.588694802258338,39.80184475858432,-44.30399627815708,1.0124813,18.992609,0.49570656,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 1939435432572928,1939435432572928,45.79662417875138,3.7893508889767054,5.353591330877962,21.24961379543406,-15.165310492231331,0.9316022,18.46415,3.1475296,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3115.5522,5.0366,-0.1703,186.7809,0.6089,0.3695,0.2608
Gaia DR3 1950331764866304,1950331764866304,45.75789088051015,3.9280999977884057,11.49334265551021,75.34837945888829,-69.19497867928895,1.0734105,8.991513,0.71949863,18.442268,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5986.79,4.3037,-0.309,86.7055,4.0E-4,3.0E-4,2.0E-4
Gaia DR3 2158070743380224,2158070743380224,45.64458190880101,4.170079504660629,5.529391010221003,62.56893787529469,-8.137799865238701,1.0326635,17.12716,2.6045523,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3429.0845,4.9686,-0.3987,177.9607,0.7662,0.4997,0.3125
Gaia DR3 2256614472752000,2256614472752000,47.72914205426433,2.507998453392389,7.72594827552503,19.552621358296154,31.33300171509169,0.9587435,15.396466,2.3327875,10.648811,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3589.4858,4.809,-0.4454,129.0587,0.6666,0.4487,0.2682
Gaia DR3 2320141336899200,2320141336899200,48.19450730673857,3.1708478477579627,5.0751335028065245,46.169649970841604,-35.35710404310646,1.1029005,18.69752,2.8933182,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3104.3967,5.0932,-0.3551,206.3856,0.0128,0.0078,0.0055
Gaia DR3 2477410151460992,2477410151460992,48.219993344012984,3.5850679765377738,8.636859690902307,-58.08890688765917,-20.09816092151563,1.1892384,9.822778,0.7394972,16.373756,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5891.7476,4.3235,-0.4088,115.186,0.0015,0.0012,7.0E-4
Gaia DR3 2511117054159360,2511117054159360,48.750302722328705,3.9319676273776483,5.120162007489622,-20.051862672411122,-36.21641428133351,1.4144266,17.205362,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2577465709569152,2577465709569152,47.64763395787916,3.4791189387265975,6.6428792179512435,37.06495854508013,2.2668742590101094,1.1373446,16.951883,2.7087183,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3358.713,4.9738,-0.3291,148.9992,0.7284,0.4684,0.3006
Gaia DR3 2597600516244480,2597600516244480,47.59078961936561,3.7115631209140023,5.0582336604417675,16.698535365175047,-5.52223049360245,0.9483532,16.372314,2.4490051,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3563.768,4.8319,-0.2338,194.8526,0.7874,0.5237,0.3192
Gaia DR3 2599108049240704,2599108049240704,47.542509688996375,3.7758091858863665,8.207482349541412,18.977060277659312,-39.03695453669967,0.97251546,16.408125,2.7536602,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3420.866,4.941,-0.3413,122.9889,1.0449,0.6746,0.4255
Gaia DR3 2690852846175872,2690852846175872,47.919654305488265,3.9556871323545866,5.1160208112377585,-20.888280080059552,-8.842189072412824,5.1767635,12.784627,1.2711849,19.40287,NOT_AVAILABLE,0,true,true,true,false,false,true,true,4780.926,4.5079,-0.1751,196.4598,0.3046,0.2379,0.1261
Gaia DR3 2710712774989312,2710712774989312,48.1123718346879,3.965344945634783,8.737433503693468,-58.99300451949563,-28.192583287987123,3.0374002,14.84269,1.9406672,-29.203789,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 2735417426821760,2735417426821760,47.970429384382214,4.307709397151103,5.968997755218951,-27.07195579541547,-31.34948336717815,1.0518169,16.494886,2.6317673,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3435.687,4.8749,-0.202,166.4207,0.7407,0.4817,0.3055
Gaia DR3 2740120415458432,2740120415458432,48.09707381729281,4.277709421284648,8.496446931482245,29.153342631362754,-34.22772572035036,0.98167473,17.07934,3.134511,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3170.8235,4.9274,0.1226,134.7484,0.8611,0.5233,0.3722
Gaia DR3 2800219893381376,2800219893381376,47.75510698117641,4.475749086367936,6.561715194031228,56.363262648235946,-1.3518863306072064,2.611004,16.328363,2.8498383,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 2899347738500480,2899347738500480,48.987392967604,4.207815633060132,5.71887213777825,-7.043042058994346,-7.003324556141269,1.1652725,16.802649,2.8316946,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3354.633,4.7208,-0.3565,171.4734,1.042,0.6637,0.4311
Gaia DR3 2902818072084864,2902818072084864,48.693438632862325,4.055135931327735,9.322897267165938,-6.276452520797029,-60.04284245177865,1.0518311,13.30009,1.9008169,-36.239933,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 2909105904203776,2909105904203776,48.568727680334725,4.216044842982386,5.2131956299870685,5.258613802854429,-9.270523268451644,0.90217364,16.46523,2.3423586,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3594.2993,4.8926,-0.453,189.8161,0.723,0.4865,0.2897
Gaia DR3 2979955684766848,2979955684766848,49.72958769217205,4.507984976747898,7.9210697523075355,22.924848145966436,-24.35553715273143,1.1018686,13.704799,1.8276501,43.0868,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 3165773149844480,3165773149844480,48.79849704361806,4.995808440258211,8.077899359549981,32.89814855076938,-22.974339422056325,1.0119209,16.597946,3.1558018,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,3222.4033,4.8757,0.2046,124.6818,0.9929,0.6059,0.4309
Gaia DR3 3172507658557440,3172507658557440,48.02759788601122,4.640627283881739,7.690740058821481,-7.376117078430209,-37.752211434470304,2.178611,13.688733,2.1188002,-4.265339,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 3329359863619840,3329359863619840,48.61573382351278,5.325642197059083,5.741448690467638,16.173914628023212,-12.273419076993454,1.0373838,19.635996,2.8272362,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2825611740030208,2825611740030208,49.40042147422431,3.854947542517917,9.26947118127225,-16.372433056876215,-13.359130100289235,0.96808,17.652351,3.3573208,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3123.43,5.0353,-0.1752,118.8628,0.9025,0.5453,0.3834
Gaia DR3 2850247672436480,2850247672436480,49.55606207416292,3.9224974741239444,8.017880049563349,-55.13395099763892,-51.754178819789225,1.0638537,17.26484,2.995453,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3256.291,5.0203,-0.2978,126.5473,0.936,0.585,0.389
Gaia DR3 2980363706434688,2980363706434688,49.80891224035696,4.544104487537768,6.04024336021964,0.7239994349207546,-2.1084436021237583,1.050814,20.726143,1.527626,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
